gen,best,mean,std
0,66.42027017401378,22.594283974694875,15.317099977543588
1,66.42027017401378,37.42696436631014,13.300844462475741
2,74.77544157072464,47.10483669976034,11.233237594133048
3,85.79140997390338,56.53356303545118,8.303692881577946
4,85.79140997390338,62.78413382008727,7.542321376557182
5,85.96755198344948,66.68747246993503,8.656461530315264
6,86.99140997390337,72.60062676003079,7.715111525098318
7,86.99140997390337,77.11144120373774,7.231609246256323
8,88.43879267830492,80.4872980535833,5.519270230388853
9,88.43879267830492,82.92909823063441,4.833625130781302
10,88.43879267830492,85.42635899012798,2.1088288743643715
11,88.43879267830492,86.05182127704008,0.5106916945750759
12,88.43879267830492,86.17307877128704,0.6368087147126384
13,88.43879267830492,86.39714003324629,0.7092832153974584
14,88.43879267830492,86.60696271530098,0.7266429353084213
