gen,best,mean,std,best_log,mean_log,std_log
0,39.013547994715566,0.9921645227217296,13.13084945127463,39.013547994715566,0.9921645227217296,13.13084945127463
1,39.12226421822036,11.40534048456372,16.605783909029153,39.12226421822036,11.40534048456372,16.605783909029153
2,57.013547994715566,25.64210152725039,14.00294297231532,57.013547994715566,25.64210152725039,14.00294297231532
3,57.013547994715566,32.78890526700899,11.754954818472646,57.013547994715566,32.78890526700899,11.754954818472646
4,66.07041085661011,38.77594374199568,8.044861033672966,66.07041085661011,38.77594374199568,8.044861033672966
5,66.12226421822037,39.84646455464624,8.991447953065368,66.12226421822037,39.84646455464624,8.991447953065368
6,66.21925648420768,40.56470590206816,8.832172257800753,66.21925648420768,40.56470590206816,8.832172257800753
7,66.21925648420768,41.560258477420014,7.647035178734954,66.21925648420768,41.560258477420014,7.647035178734954
8,94.9001335721758,42.85130124899661,10.070724995033473,94.9001335721758,42.85130124899661,10.070724995033473
9,94.9001335721758,43.392971060655285,10.167779104428844,94.9001335721758,43.392971060655285,10.167779104428844
10,94.9001335721758,43.13154119668854,9.746703832733871,94.9001335721758,43.13154119668854,9.746703832733871
11,94.9001335721758,42.70410310353083,13.728257875025747,94.9001335721758,42.70410310353083,13.728257875025747
12,94.9001335721758,44.15747961610962,13.004924595311904,94.9001335721758,44.15747961610962,13.004924595311904
13,94.9001335721758,45.59508815542788,14.679089092056325,94.9001335721758,45.59508815542788,14.679089092056325
14,94.9001335721758,46.66774428739466,15.21702767560536,94.9001335721758,46.66774428739466,15.21702767560536
15,94.9001335721758,48.65662868083649,16.754375826145612,94.9001335721758,48.65662868083649,16.754375826145612
16,94.9001335721758,50.73228822459854,15.67676057859867,94.9001335721758,50.73228822459854,15.67676057859867
17,94.9001335721758,50.31994164542824,16.336752417397015,94.9001335721758,50.31994164542824,16.336752417397015
18,94.9001335721758,49.86527746337306,16.889213112162448,94.9001335721758,49.86527746337306,16.889213112162448
19,94.9001335721758,50.88697726401543,16.444860613749523,94.9001335721758,50.88697726401543,16.444860613749523
20,94.9001335721758,50.94706937795157,15.619162757511113,94.9001335721758,50.94706937795157,15.619162757511113
21,94.9001335721758,50.2399423889044,16.036823871847737,94.9001335721758,50.2399423889044,16.036823871847737
22,94.9001335721758,49.14929465384343,16.960378160038577,94.9001335721758,49.14929465384343,16.960378160038577
23,94.9001335721758,49.25388330005314,16.595044187972583,94.9001335721758,49.25388330005314,16.595044187972583
24,94.9001335721758,50.47951702842104,16.82470744850905,94.9001335721758,50.47951702842104,16.82470744850905
25,94.9001335721758,51.03533778145328,18.079404481639507,94.9001335721758,51.03533778145328,18.079404481639507
26,94.9001335721758,52.78464817806078,16.751967598895725,94.9001335721758,52.78464817806078,16.751967598895725
27,94.9001335721758,53.899513293300735,18.231889824666307,94.9001335721758,53.899513293300735,18.231889824666307
28,94.9001335721758,52.473496463189,18.403111935447267,94.9001335721758,52.473496463189,18.403111935447267
29,94.9001335721758,51.12286150823418,17.560573481637434,94.9001335721758,51.12286150823418,17.560573481637434
