gen,best,mean,std
0,39.30964054567593,29.068143378267287,7.02666439431199
1,84.11859563501564,34.95059670496647,5.1194420639428895
2,88.67611947915378,41.7351447865399,14.521149990283591
3,88.67611947915378,49.211542540008715,18.76452913083678
4,88.67611947915378,55.093500612219174,21.61084419786702
5,88.67611947915378,61.10074883700504,22.66834546424253
6,88.67611947915378,70.83498712285966,21.385777228444432
7,89.58272016318512,78.00486607901352,17.239469123157512
8,89.58272016318512,85.44422922540656,5.458105356308676
9,89.58272016318512,86.88965708778666,1.186130814404602
10,90.48272016318512,87.37610212224735,1.0129535009051809
11,90.48272016318512,87.73139860343319,0.8510868065783954
12,90.57274631484283,87.9861084554312,0.7422438355865884
13,90.57274631484283,88.13480567427075,0.7336098351132596
14,90.57274631484283,88.33584268866144,0.8207317138416427
