gen,best,mean,std
0,90.97946500072774,51.66955959696994,21.95797338232011
1,90.97946500072774,80.05551199691246,7.530509308293458
2,90.97946500072774,86.3553896684352,2.5826545973134776
3,91.25250552318658,87.72553689156385,0.9516492752391836
4,92.90669517527552,88.33908911532559,1.3893496264987866
5,93.04670840550224,88.96234642683437,1.4449481076127062
6,93.04670840550224,89.47391819904325,1.343922099274899
7,93.53547959267732,90.099202117336,1.0605238050215977
8,93.53547959267732,90.37122009074749,1.0057002776320436
9,93.6446788846423,90.46769373548553,1.0689123930562214
10,94.94375419465167,90.7241768761888,1.1673966038723165
11,94.94375419465167,90.89947172093652,1.1639012804775932
12,94.94375419465167,91.3411769961533,1.1957522061786603
13,94.94375419465167,91.4831723500308,1.091575483456449
14,94.94375419465167,91.88937298076658,1.0388420822476645
15,94.94375419465167,92.09832078622226,0.9660187625372788
16,94.94375419465167,92.25676745847277,0.944430854859152
17,94.94375419465167,92.4030331634336,0.948461391878218
18,94.94375419465167,92.49426443475824,0.9136122333220807
19,94.94375419465169,92.64500102763421,0.8947448078902026
