gen,best,mean,std
0,83.05124010962183,60.310729841055505,19.47394661399816
1,87.00278772623587,79.93369278526791,1.3694196638706169
2,87.44704041507838,81.22419827957224,2.506676381198118
3,87.44704041507838,82.80922489128436,2.8466565156820534
4,87.44704041507838,83.87065023276661,2.6171570900666445
5,89.99605369405455,85.40863972471847,1.770727170546334
6,89.99605369405455,86.02722443553634,1.4593304432416356
7,91.00278772623587,86.30782734535057,1.3858513279726583
8,91.00278772623587,86.74272870564276,1.1260280376189713
9,91.00278772623587,87.25736608035666,0.8792137726745618
10,91.00278772623587,87.58042669871837,0.8569424290809547
11,91.00278772623587,87.68194157044941,0.90510884377732
12,91.00278772623587,87.84172274192015,1.0068526189075109
13,91.00278772623587,87.97900832563991,1.1191194930696056
14,91.00278772623588,88.0154118341277,1.1239671822506776
