gen,best,mean,std,best_log,mean_log,std_log
0,37.76006740867953,3.104307592550703,7.837916425021108,73.76078502622019,9.799891637158916,14.31278193553526
1,37.76006740867953,7.757123142270035,7.836917894952058,73.76078502622019,17.498222016358472,13.923982293278264
2,44.48611316836665,10.815194450858648,9.623762159084295,75.04677961290973,23.28796662237635,17.044820236336275
3,44.786113168366654,15.576331764194954,12.018246061376086,75.10677961290972,31.494152880683217,20.25763203637727
4,49.94460369810338,18.437587593357986,13.798835318363311,84.26538464308635,36.32301591212328,23.126782327087408
5,49.94460369810338,22.83764825597015,14.996276434648742,84.26538464308635,43.995993765146096,24.40629770139321
6,49.94460369810338,26.842880817260287,14.516060322169889,84.26538464308635,50.85808694563425,23.21062305372407
7,52.88611316836667,31.06235668663581,14.21890780859601,76.72677961290972,57.43549184648711,22.0853077321536
8,56.69330477316309,33.30242664659855,13.70163582962654,85.73421098074652,60.46101806606971,21.159541947589048
9,72.63020933009858,34.34298563311156,14.255045407335205,88.95114962165809,61.79035483481775,20.10046195179045
10,72.63020933009858,36.188317271464136,15.175298105127217,88.95114962165809,63.65079597790242,19.76909019666716
11,72.63020933009858,36.2548628600189,16.255427063265444,88.95114962165809,63.36777864445319,21.66836143346564
12,72.63020933009858,36.35134804587394,17.609538867810134,88.95114962165809,62.515488373876366,22.62231822293028
13,73.80790357258428,36.87087822952228,17.82912990849421,89.16882311287883,62.93018974751412,22.44082801093193
14,73.80790357258428,38.75814466405892,16.210972638459328,89.16882311287883,66.16142051756529,19.447022731870568
15,73.80790357258428,39.53525467414345,16.970589968964617,89.16882311287883,66.57857324757434,20.61335455898076
16,76.36696826721396,41.79044591468749,16.75019436214402,89.80804643443417,69.32091690599313,19.17866208725806
17,76.36696826721396,42.87134216847292,16.549796802653276,89.80804643443417,70.09863678568612,19.498032446531365
18,76.36696826721396,42.02451492213955,16.60033747213084,89.80804643443417,69.78386945433624,19.73364208705212
19,76.36696826721396,42.1768814304516,16.603698143039438,89.80804643443417,69.99140696452666,18.98967320821581
20,76.36696826721396,41.133608636489264,18.137611499834627,89.80804643443417,68.27455524640214,22.008294440949747
21,76.36696826721396,40.58609316491509,18.39235612448084,89.80804643443417,67.27341063165917,22.628605540683672
22,76.36696826721396,40.80385456612444,17.518855247393894,89.80804643443417,68.00632262442774,21.96594447453514
23,76.36696826721396,42.81952603686805,16.979539255899248,89.80804643443417,70.73400000757535,19.5891224837636
24,76.36696826721396,40.815457558327495,18.96563363024013,89.80804643443417,67.17239480548211,22.773392093850774
25,76.36696826721396,41.39733702527956,18.666169485887533,89.80804643443417,67.7726524680654,20.862962510574977
26,76.36696826721396,42.41913863759117,18.5679435777354,89.80804643443417,69.08804914178486,20.760519371508224
27,76.36696826721396,42.20751731653965,19.21551263341668,89.80804643443417,68.43168846563717,21.68624090144609
28,76.36696826721396,42.20149377485066,19.20436452684654,89.80804643443417,68.18883159630057,22.81192253055791
29,76.36696826721396,41.24398746551992,19.92816999413757,89.80804643443417,67.04974859406273,23.372158519502634
