gen,best,mean,std
0,64.04814186652408,32.89226126660451,6.5697820852351985
1,65.0117329693056,38.20775988073561,8.920197837809287
2,65.0117329693056,53.46728442606069,9.767896062066626
3,65.0117329693056,59.89811729626118,1.6435963092322994
4,67.04814186652408,61.34295733269097,1.8781125601680164
5,78.21639337829183,62.38610568135904,2.6680031786543217
6,86.68001907417194,64.29903030602921,4.18447739452093
7,86.68001907417194,67.17196173557188,5.9078557772022045
8,86.68734511426403,70.43537794601944,7.119887967968899
9,89.60278772623596,73.32395421882758,7.521000062085234
10,89.60278772623596,76.40304690452065,7.5057801424594714
11,90.79605369405458,80.60914965234267,7.116834287554003
12,90.79605369405458,83.51287148437008,5.6972474321138025
13,90.79605369405458,86.34527653405645,1.120722550508886
14,90.79605369405458,86.6852862343229,0.9416851728907218
