gen,best,mean,std,best_log,mean_log,std_log
0,39.02111423509888,0.4995421656328328,12.948222470846089,39.02111423509888,0.4995421656328328,12.948222470846089
1,75.04675666571221,5.476458148076019,17.930345705535235,75.04675666571221,5.476458148076019,17.930345705535235
2,75.04675666571221,11.662519458399077,19.489462026685185,75.04675666571221,11.662519458399077,19.489462026685185
3,75.26990021702643,24.87975405409252,19.45918009109862,75.26990021702643,24.87975405409252,19.45918009109862
4,75.26990021702643,33.084420532948364,17.156703150621926,75.26990021702643,33.084420532948364,17.156703150621926
5,94.9001335721758,38.39189588222719,17.03139684121349,94.9001335721758,38.39189588222719,17.03139684121349
6,94.9001335721758,39.9146902384565,17.0068646391438,94.9001335721758,39.9146902384565,17.0068646391438
7,94.9001335721758,42.71783960041893,16.125135374268417,94.9001335721758,42.71783960041893,16.125135374268417
8,94.9001335721758,49.0240337171691,18.679881243977142,94.9001335721758,49.0240337171691,18.679881243977142
9,94.9001335721758,50.52604277062248,21.401940000332218,94.9001335721758,50.52604277062248,21.401940000332218
10,94.9001335721758,55.270690754768026,22.156479718709857,94.9001335721758,55.270690754768026,22.156479718709857
11,94.9001335721758,62.42018263852034,20.84311815172412,94.9001335721758,62.42018263852034,20.84311815172412
12,94.95014399275048,64.34576758640893,20.7336966252732,94.95014399275048,64.34576758640893,20.7336966252732
13,94.95014399275048,66.4981730696212,18.357592290147767,94.95014399275048,66.4981730696212,18.357592290147767
14,94.95014399275048,69.15305050060373,18.040355895418312,94.95014399275048,69.15305050060373,18.040355895418312
15,94.95014399275048,72.64334415572208,18.72302122407507,94.95014399275048,72.64334415572208,18.72302122407507
16,94.95014399275048,70.40318626167831,22.2379501533911,94.95014399275048,70.40318626167831,22.2379501533911
17,94.95014399275048,73.49821263430238,19.743500900961664,94.95014399275048,73.49821263430238,19.743500900961664
18,95.01639337829168,68.78071169190693,23.073195134816817,95.01639337829168,68.78071169190693,23.073195134816817
19,95.01639337829168,68.7332478745802,24.225889791202125,95.01639337829168,68.7332478745802,24.225889791202125
20,95.01639337829168,70.99155636474423,20.355301725235453,95.01639337829168,70.99155636474423,20.355301725235453
21,95.01639337829168,71.55747416864646,19.97874476618793,95.01639337829168,71.55747416864646,19.97874476618793
22,95.01639337829168,71.52244055216504,21.84793722540955,95.01639337829168,71.52244055216504,21.84793722540955
23,95.01639337829168,70.63180764231429,22.484985531362195,95.01639337829168,70.63180764231429,22.484985531362195
24,95.01639337829168,70.22285429965639,22.084252520340463,95.01639337829168,70.22285429965639,22.084252520340463
25,95.01639337829168,71.45221277959885,20.489859534793965,95.01639337829168,71.45221277959885,20.489859534793965
26,95.01639337829168,68.31378552743135,21.848072961952475,95.01639337829168,68.31378552743135,21.848072961952475
27,95.01639337829168,67.32372635397094,26.202721321316563,95.01639337829168,67.32372635397094,26.202721321316563
28,95.01639337829168,69.8495838685889,22.173199877132205,95.01639337829168,69.8495838685889,22.173199877132205
29,95.01639337829167,70.78988340892921,22.50289970548743,95.01639337829167,70.78988340892921,22.50289970548743
