gen,best_default,mean_default,std_default
0,66.45092391510478,3.5863523988148973,15.515242051743265
1,66.45092391510478,6.6951507727292885,16.073592776298437
2,66.45092391510478,12.178892084832851,17.24158280998295
3,85.47102576183882,15.74935472853595,19.736452088749555
4,85.47102576183882,17.5290401498295,20.09364487007859
5,85.47102576183882,22.5166757758006,19.54091746745693
6,85.47102576183882,25.822301811744687,17.599566038552744
7,85.47102576183882,33.19149895139338,19.13358194320132
8,88.52661051127251,39.69983064737626,20.37649577090216
9,88.52661051127251,45.567399928475545,20.748322657875004
10,88.52661051127251,54.45968426202998,22.55800589968725
11,88.52661051127251,59.722805092165125,20.035487685891027
12,88.88353644806851,67.0170069967119,16.56692408795474
13,90.4987078342906,71.82253760622483,17.763317798511107
14,90.4987078342906,79.0125081457758,13.39150427146048
15,90.79173230259885,84.27170160020593,7.629034761976059
16,90.90679402095824,87.45506442700322,4.378680308463673
17,90.91173230259882,86.68039186779983,11.199308004351394
18,90.91173230259882,86.9474384929659,10.326731171988014
19,90.91173230259882,88.00104100898172,10.5048551511686
20,90.91173230259882,88.7827042671906,4.4555807432030194
21,90.91173230259882,88.34025695955742,5.441091719229452
22,90.91173230259882,89.40743256062808,3.5069361377986423
23,90.91173230259882,88.55075392311868,6.138539359745767
24,90.91173230259882,88.4222524619204,7.116163966561079
25,90.91173230259882,88.76166947054136,9.613094026121464
26,90.94670840550226,89.14988436474763,9.597698470784088
27,90.94670840550226,89.05011095479937,8.72931157000985
28,91.00670840550228,87.46420053048445,13.30126203991612
29,91.00670840550228,89.85688537203481,2.465429661534128
