gen,best_default,mean_default,std_default
0,92.39486503108353,29.80758312004952,37.2980867400671
1,92.71603602059676,62.97986322188267,36.71217826180134
2,92.89297592783952,83.73834645278912,19.15031299664616
3,92.89297592783952,86.08947253910812,17.405356709767297
4,92.90200618758328,87.67696360956417,12.91894722702269
5,93.49603602059676,90.10102862975864,7.748107814505067
6,93.49603602059676,89.04698986305982,11.669235243777072
7,93.49603602059676,88.69828434187164,13.89978707771034
8,93.49603602059676,90.5949909633174,7.795364240341403
9,93.63289246928254,91.63385324375376,2.932734736762409
10,93.63289246928254,91.81162808381852,2.792927338783626
11,93.63289246928254,91.9771618101076,2.7310744987189235
12,93.63289246928254,92.24847677595572,0.6134985908137154
13,93.8742533262868,92.2306433788735,0.7465449842611402
14,93.8742533262868,91.74419838714402,4.093595692043758
15,93.9376657480352,91.42574299748512,7.385090994100876
16,94.04168263345196,92.36534061350864,0.6631465665872859
17,94.04168263345196,92.34496784251748,0.7564485860738699
18,94.04168263345196,92.34625320875956,0.7300880278438613
19,94.04168263345196,91.47871183657566,8.673007598784645
20,94.4959933129232,92.07738636483256,2.681822639640773
21,94.4959933129232,91.69759498807085,3.874363185516925
22,94.4959933129232,90.9685314161956,8.4122806578782
23,94.4959933129232,90.92801238194092,9.039694413515576
24,94.4959933129232,91.97243708889864,4.739529082767169
25,94.59014399275048,89.95357489962116,11.641586997528789
26,94.59014399275048,91.50948485618036,4.861578048271438
27,94.59014399275048,91.13151970661715,9.310738334328487
28,94.64375419465168,91.9842428018686,3.937083234821391
29,94.64375419465168,91.38089280543176,7.253465199867148
